A Number,B Number,IMSI,IMEI,Start Time,INBOUND_OUTBOUND_IND,Call_Network_Volume,Latitude,Longitude,CALL_TYPE,Location
923310000000,933402000000,11111000000000,32265300000000,16/07/2022 18:10,INCOMING,23,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,16/07/2022 17:58,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,internet,11111000000000,32265300000000,16/07/2022 20:09,DATA,1283,37.6733,53.46314,GPRS,River Dale Road kruzeta
923310000000,internet,11111000000000,32265300000000,16/07/2022 20:09,DATA,104,37.6733,53.46314,GPRS,River Dale Road kruzeta
923310000000,internet,11111000000000,32265300000000,16/07/2022 20:09,DATA,56,37.6733,53.46314,GPRS,River Dale Road kruzeta
923310000000,internet,11111000000000,32265300000000,16/07/2022 17:59,DATA,453,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,16/07/2022 17:59,DATA,0,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,16/07/2022 17:59,DATA,2440,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,344411,11111000000000,32265300000000,17/07/2022 11:15,OUTGOING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 19:31,INCOMING,26,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 11:59,INCOMING,9,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 16:32,INCOMING,9,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 19:45,INCOMING,7,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 10:07,INCOMING,12,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 19:55,INCOMING,29,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 19:22,INCOMING,9,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 18:39,INCOMING,20,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 9:40,INCOMING,32,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 11:15,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 16:06,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 11:38,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 12:15,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 11:34,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,17/07/2022 11:14,DATA,112,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,17/07/2022 11:14,DATA,5617,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,17/07/2022 11:15,DATA,3636,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 9:41,INCOMING,11,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 9:42,INCOMING,30,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 10:43,INCOMING,22,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 15:58,INCOMING,59,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 11:51,INCOMING,20,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 10:43,INCOMING,11,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 11:41,INCOMING,0,35.67676,53.46877,SMS,Sulaem Center Zuker street
923310000000,internet,11111000000000,32265300000000,17/07/2022 8:43,DATA,0,37.6733,53.46314,GPRS,River Dale Road kruzeta
923310000000,internet,11111000000000,32265300000000,17/07/2022 8:43,DATA,0,37.6733,53.46314,GPRS,River Dale Road kruzeta
923310000000,internet,11111000000000,32265300000000,17/07/2022 8:43,DATA,532,37.6733,53.46314,GPRS,River Dale Road kruzeta
923310000000,923448000000,11111000000000,32265300000000,17/07/2022 16:05,OUTGOING,15,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,923418000000,11111000000000,32265300000000,17/07/2022 19:14,OUTGOING,9,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,923213000000,11111000000000,32265300000000,17/07/2022 12:48,OUTGOING,44,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,923004000000,11111000000000,32265300000000,17/07/2022 16:02,OUTGOING,45,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 18:10,INCOMING,24,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 17:29,INCOMING,10,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 12:22,INCOMING,22,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 19:57,INCOMING,11,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 19:12,INCOMING,26,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 19:46,INCOMING,15,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 16:10,INCOMING,33,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 12:50,INCOMING,12,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 19:55,INCOMING,17,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 16:03,INCOMING,22,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 12:49,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 11:32,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 16:04,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 12:49,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 12:49,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 19:14,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 19:40,INCOMING,19,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,17/07/2022 18:28,INCOMING,40,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 12:30,INCOMING,93,35.684347,53.480873,CALL,Brewery Road Isphahan
923310000000,internet,11111000000000,32265300000000,30/06/2022 11:08,DATA,4692,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,30/06/2022 11:08,DATA,5024,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,30/06/2022 11:08,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 15:24,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 8:11,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 15:24,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 11:19,INCOMING,44,37.6855,53.4622,CALL,Township  Road Trench
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 12:40,INCOMING,27,37.6855,53.4622,CALL,Township  Road Trench
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 14:17,INCOMING,27,37.77766,53.44108,CALL,Isphahan
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 10:27,INCOMING,35,37.77766,53.44108,CALL,Isphahan
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 14:55,INCOMING,27,37.77766,53.44108,CALL,Isphahan
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 20:04,INCOMING,77,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 12:03,INCOMING,108,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,internet,11111000000000,32265300000000,30/06/2022 12:22,DATA,3293,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,30/06/2022 1:53,DATA,219,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,30/06/2022 1:53,DATA,0,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,30/06/2022 1:53,DATA,0,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,30/06/2022 12:22,DATA,56,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,30/06/2022 12:22,DATA,1680,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,30/06/2022 13:32,DATA,4670,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,30/06/2022 13:32,DATA,616,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,30/06/2022 13:32,DATA,0,35.68639,53.4558,GPRS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 12:23,INCOMING,16,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 12:26,INCOMING,99,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 12:02,INCOMING,36,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 13:32,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 12:23,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 12:22,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,32265300000000,30/06/2022 11:10,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,18/07/2022 10:32,DATA,1259,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,18/07/2022 10:00,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,18/07/2022 10:00,DATA,453,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,18/07/2022 10:32,DATA,453,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,18/07/2022 10:00,DATA,1086,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,18/07/2022 10:32,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 11:17,INCOMING,57,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 10:28,INCOMING,30,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 13:57,INCOMING,15,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 10:17,INCOMING,13,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 9:39,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 9:39,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 9:39,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 9:39,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 10:32,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 10:00,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 9:39,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,18/07/2022 8:29,DATA,56,35.63774,53.4452,GPRS,Western Bypass Oliver Town
923310000000,internet,11111000000000,32265300000000,18/07/2022 8:29,DATA,5630,35.63774,53.4452,GPRS,Western Bypass Oliver Town
923310000000,internet,11111000000000,32265300000000,18/07/2022 8:29,DATA,5689,35.63774,53.4452,GPRS,Western Bypass Oliver Town
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 11:25,INCOMING,15,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 11:46,INCOMING,27,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 11:11,INCOMING,18,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,923414000000,11111000000000,32265300000000,18/07/2022 17:36,OUTGOING,12,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,923430000000,11111000000000,32265300000000,18/07/2022 11:48,OUTGOING,43,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 13:39,INCOMING,22,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 11:40,INCOMING,52,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 18:42,INCOMING,13,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 17:19,INCOMING,61,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 9:51,INCOMING,11,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 10:58,INCOMING,22,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 13:18,INCOMING,9,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 17:13,INCOMING,29,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 12:59,INCOMING,30,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 19:44,INCOMING,39,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 11:28,INCOMING,13,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 11:49,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 17:36,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 8:34,INCOMING,0,35.66733,53.47525,SMS,"Khasra No. 796/515, Killi Sarda, Sariab Road, Karachi, "
923310000000,internet,11111000000000,32265300000000,18/07/2022 7:44,DATA,0,35.66397,53.48718,GPRS,Shafiq Colony behind Al Siraj Petrolium Service Road Isphahan
923310000000,internet,11111000000000,32265300000000,18/07/2022 7:44,DATA,0,35.66397,53.48718,GPRS,Shafiq Colony behind Al Siraj Petrolium Service Road Isphahan
923310000000,internet,11111000000000,32265300000000,18/07/2022 7:44,DATA,532,35.66397,53.48718,GPRS,Shafiq Colony behind Al Siraj Petrolium Service Road Isphahan
923310000000,933402000000,11111000000000,32265300000000,18/07/2022 14:15,INCOMING,9,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,19/07/2022 6:44,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,19/07/2022 6:44,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,19/07/2022 6:44,DATA,532,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,19/07/2022 2:59,DATA,5126,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,19/07/2022 2:59,DATA,4535,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,19/07/2022 20:19,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,19/07/2022 20:19,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,19/07/2022 2:59,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,19/07/2022 20:19,DATA,532,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 13:08,INCOMING,13,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 12:27,INCOMING,14,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 16:46,INCOMING,25,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 11:07,INCOMING,15,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 21:54,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 21:54,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 3:01,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 21:54,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,923218000000,11111000000000,32265300000000,19/07/2022 8:43,OUTGOING,10,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 17:26,INCOMING,87,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 13:50,INCOMING,29,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 13:24,INCOMING,33,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 20:04,INCOMING,20,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 8:43,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 9:47,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 9:37,INCOMING,9,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 13:22,INCOMING,29,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,32265300000000,19/07/2022 12:57,INCOMING,0,35.68639,53.4558,SMS,22 Baker Street East Wakanda
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 13:35,INCOMING,0,35.684347,53.480873,SMS,Brewery Road Isphahan
923310000000,internet,11111000000000,32265300000000,20/07/2022 5:44,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,20/07/2022 5:44,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,20/07/2022 5:44,DATA,532,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,923009000000,11111000000000,32265300000000,20/07/2022 8:57,OUTGOING,2,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 20:03,INCOMING,61,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 8:57,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,923168000000,11111000000000,32265300000000,20/07/2022 12:27,OUTGOING,26,37.6855,53.4622,CALL,Township  Road Trench
923310000000,923492000000,11111000000000,32265300000000,20/07/2022 12:09,OUTGOING,0,37.6855,53.4622,SMS,Township  Road Trench
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 12:46,INCOMING,0,37.6855,53.4622,SMS,Township  Road Trench
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 19:51,INCOMING,22,37.77766,53.44108,CALL,Isphahan
923310000000,internet,11111000000000,32265300000000,20/07/2022 11:15,DATA,1987,35.67676,53.46877,GPRS,Sulaem Center Zuker street
923310000000,internet,11111000000000,32265300000000,20/07/2022 11:29,DATA,56,35.67676,53.46877,GPRS,Sulaem Center Zuker street
923310000000,internet,11111000000000,32265300000000,20/07/2022 11:14,DATA,4713,35.67676,53.46877,GPRS,Sulaem Center Zuker street
923310000000,internet,11111000000000,32265300000000,20/07/2022 11:29,DATA,5694,35.67676,53.46877,GPRS,Sulaem Center Zuker street
923310000000,internet,11111000000000,32265300000000,20/07/2022 11:14,DATA,0,35.67676,53.46877,GPRS,Sulaem Center Zuker street
923310000000,internet,11111000000000,32265300000000,20/07/2022 11:29,DATA,4711,35.67676,53.46877,GPRS,Sulaem Center Zuker street
923310000000,923492000000,11111000000000,32265300000000,20/07/2022 12:15,OUTGOING,0,35.67676,53.46877,SMS,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 10:13,INCOMING,16,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 12:07,INCOMING,46,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 11:21,INCOMING,0,35.67676,53.46877,SMS,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 11:28,INCOMING,0,35.67676,53.46877,SMS,Sulaem Center Zuker street
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 11:19,INCOMING,0,35.67676,53.46877,SMS,Sulaem Center Zuker street
923310000000,internet,11111000000000,32265300000000,20/07/2022 22:59,DATA,934,37.6733,53.46314,GPRS,River Dale Road kruzeta
923310000000,internet,11111000000000,32265300000000,20/07/2022 22:59,DATA,0,37.6733,53.46314,GPRS,River Dale Road kruzeta
923310000000,internet,11111000000000,32265300000000,20/07/2022 22:59,DATA,453,37.6733,53.46314,GPRS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 10:11,INCOMING,10,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 22:58,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,20/07/2022 12:53,INCOMING,9,35.68639,53.4558,CALL,22 Baker Street East Wakanda
923310000000,internet,11111000000000,32265300000000,21/07/2022 6:38,DATA,4848,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,21/07/2022 4:44,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,21/07/2022 6:38,DATA,4332,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,21/07/2022 6:38,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,21/07/2022 4:44,DATA,532,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,internet,11111000000000,32265300000000,21/07/2022 4:44,DATA,0,36.679,53.45343,GPRS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 13:34,INCOMING,25,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 17:57,INCOMING,14,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 10:57,INCOMING,20,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 14:07,INCOMING,9,36.679,53.45343,CALL,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 6:40,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 13:48,INCOMING,0,36.679,53.45343,SMS,Haali Road - Siwahgarh
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 16:07,INCOMING,9,35.67676,53.46877,CALL,Sulaem Center Zuker street
923310000000,923411000000,11111000000000,32265300000000,21/07/2022 10:30,OUTGOING,10,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,923448000000,11111000000000,32265300000000,21/07/2022 13:47,OUTGOING,15,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 18:01,INCOMING,12,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 18:15,INCOMING,17,37.6733,53.46314,CALL,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 15:19,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 10:30,INCOMING,0,37.6733,53.46314,SMS,River Dale Road kruzeta
923310000000,933402000000,11111000000000,32265300000000,21/07/2022 13:17,INCOMING,23,35.68639,53.4558,CALL,22 Baker Street East Wakanda
